Datetime,Open,High,Low,Close,Adj Close,Volume
2025-08-21 00:58:00,43970.0,43970.0,43960.0,43960.0,43960.0,713
2025-08-21 01:00:00,43960.0,43970.0,43930.0,43950.0,43950.0,2055
2025-08-21 01:02:00,43960.0,43960.0,43930.0,43930.0,43930.0,370
2025-08-21 01:04:00,43920.0,43930.0,43900.0,43930.0,43930.0,806
2025-08-21 01:06:00,43920.0,43920.0,43910.0,43920.0,43920.0,672
2025-08-21 01:08:00,43930.0,43950.0,43930.0,43930.0,43930.0,461
2025-08-21 01:10:00,43940.0,43950.0,43910.0,43950.0,43950.0,318
2025-08-21 01:12:00,43960.0,43960.0,43930.0,43940.0,43940.0,43
2025-08-21 01:14:00,43930.0,43940.0,43910.0,43930.0,43930.0,800
2025-08-21 01:16:00,43930.0,43930.0,43930.0,43930.0,43930.0,12
2025-08-21 01:18:00,43940.0,43960.0,43940.0,43950.0,43950.0,192
2025-08-21 01:20:00,43940.0,43940.0,43910.0,43930.0,43930.0,453
2025-08-21 01:22:00,43930.0,43960.0,43930.0,43960.0,43960.0,1437
2025-08-21 01:24:00,43970.0,43980.0,43960.0,43970.0,43970.0,2115
2025-08-21 01:26:00,43970.0,43970.0,43970.0,43970.0,43970.0,175
2025-08-21 01:28:00,43960.0,43960.0,43940.0,43940.0,43940.0,63
2025-08-21 01:30:00,43940.0,43960.0,43940.0,43960.0,43960.0,801
2025-08-21 01:32:00,43940.0,43970.0,43940.0,43960.0,43960.0,90
2025-08-21 01:34:00,43950.0,43950.0,43950.0,43950.0,43950.0,150
2025-08-21 01:36:00,43960.0,43960.0,43950.0,43950.0,43950.0,25
2025-08-21 01:38:00,43950.0,43950.0,43940.0,43950.0,43950.0,17
2025-08-21 01:40:00,43950.0,43970.0,43950.0,43960.0,43960.0,164
2025-08-21 01:42:00,43960.0,43960.0,43950.0,43950.0,43950.0,20
2025-08-21 01:44:00,43950.0,43960.0,43950.0,43960.0,43960.0,22
2025-08-21 01:46:00,43960.0,43980.0,43960.0,43970.0,43970.0,78
2025-08-21 01:48:00,43980.0,44000.0,43980.0,43990.0,43990.0,611
2025-08-21 01:50:00,43990.0,44000.0,43990.0,44000.0,44000.0,74
2025-08-21 01:52:00,44010.0,44040.0,44010.0,44030.0,44030.0,1165
2025-08-21 01:54:00,44030.0,44030.0,44030.0,44030.0,44030.0,66
2025-08-21 01:56:00,44040.0,44060.0,44040.0,44060.0,44060.0,373
2025-08-21 01:58:00,44060.0,44060.0,44060.0,44060.0,44060.0,325
2025-08-21 02:00:00,44060.0,44070.0,44040.0,44050.0,44050.0,359
2025-08-21 02:02:00,44050.0,44050.0,44020.0,44020.0,44020.0,6510
2025-08-21 02:04:00,44020.0,44030.0,44010.0,44010.0,44010.0,379
2025-08-21 02:06:00,44000.0,44000.0,43990.0,43990.0,43990.0,267
2025-08-21 02:08:00,43990.0,44000.0,43980.0,44000.0,44000.0,99
2025-08-21 02:10:00,44000.0,44030.0,44000.0,44030.0,44030.0,1072
2025-08-21 02:12:00,44030.0,44030.0,44010.0,44010.0,44010.0,1140
2025-08-21 02:14:00,44000.0,44010.0,44000.0,44000.0,44000.0,1381
2025-08-21 02:16:00,43990.0,44000.0,43990.0,44000.0,44000.0,69
2025-08-21 02:18:00,44010.0,44010.0,44000.0,44010.0,44010.0,115
2025-08-21 02:20:00,44010.0,44030.0,44010.0,44030.0,44030.0,98
2025-08-21 02:22:00,44020.0,44020.0,44010.0,44010.0,44010.0,349
2025-08-21 02:24:00,44010.0,44010.0,43970.0,43970.0,43970.0,528
2025-08-21 02:26:00,43970.0,43970.0,43950.0,43950.0,43950.0,476
2025-08-21 02:28:00,43960.0,43960.0,43940.0,43940.0,43940.0,983
2025-08-21 02:30:00,43950.0,43950.0,43950.0,43950.0,43950.0,1266
2025-08-21 03:30:00,43970.0,43970.0,43930.0,43930.0,43930.0,6646
2025-08-21 03:32:00,43940.0,43950.0,43940.0,43940.0,43940.0,410
2025-08-21 03:34:00,43940.0,43940.0,43920.0,43940.0,43940.0,885
2025-08-21 03:36:00,43940.0,43950.0,43940.0,43950.0,43950.0,295
2025-08-21 03:38:00,43960.0,43960.0,43940.0,43950.0,43950.0,458
2025-08-21 03:40:00,43950.0,43970.0,43950.0,43960.0,43960.0,790
2025-08-21 03:42:00,43950.0,43960.0,43950.0,43950.0,43950.0,1470
2025-08-21 03:44:00,43940.0,43940.0,43940.0,43940.0,43940.0,149
2025-08-21 03:46:00,43950.0,43960.0,43940.0,43950.0,43950.0,121
2025-08-21 03:48:00,43960.0,43960.0,43950.0,43950.0,43950.0,173
2025-08-21 03:50:00,43950.0,43960.0,43950.0,43960.0,43960.0,793
2025-08-21 03:52:00,43940.0,43940.0,43940.0,43940.0,43940.0,377
2025-08-21 03:54:00,43930.0,43930.0,43930.0,43930.0,43930.0,625
2025-08-21 03:56:00,43930.0,43940.0,43930.0,43930.0,43930.0,1010
2025-08-21 03:58:00,43920.0,43930.0,43920.0,43920.0,43920.0,83
2025-08-21 04:00:00,43920.0,43920.0,43900.0,43920.0,43920.0,2017
2025-08-21 04:02:00,43920.0,43940.0,43920.0,43920.0,43920.0,567
2025-08-21 04:04:00,43930.0,43930.0,43920.0,43920.0,43920.0,619
2025-08-21 04:06:00,43920.0,43920.0,43900.0,43920.0,43920.0,558
2025-08-21 04:08:00,43920.0,43920.0,43920.0,43920.0,43920.0,252
2025-08-21 04:10:00,43920.0,43920.0,43920.0,43920.0,43920.0,477
2025-08-21 04:12:00,43920.0,43930.0,43920.0,43920.0,43920.0,265
2025-08-21 04:14:00,43920.0,43940.0,43920.0,43940.0,43940.0,1729
2025-08-21 04:16:00,43940.0,43940.0,43920.0,43940.0,43940.0,247
2025-08-21 04:18:00,43950.0,43950.0,43930.0,43930.0,43930.0,254
2025-08-21 04:20:00,43930.0,43940.0,43930.0,43940.0,43940.0,123
2025-08-21 04:22:00,43940.0,43950.0,43940.0,43950.0,43950.0,1033
2025-08-21 04:24:00,43950.0,43950.0,43950.0,43950.0,43950.0,419
2025-08-21 04:26:00,43950.0,43960.0,43950.0,43950.0,43950.0,391
2025-08-21 04:28:00,43950.0,43950.0,43940.0,43940.0,43940.0,198
2025-08-21 04:30:00,43930.0,43930.0,43910.0,43910.0,43910.0,465
2025-08-21 04:32:00,43910.0,43930.0,43900.0,43920.0,43920.0,1174
2025-08-21 04:34:00,43930.0,43940.0,43930.0,43940.0,43940.0,33
2025-08-21 04:36:00,43930.0,43930.0,43920.0,43930.0,43930.0,126
2025-08-21 04:38:00,43920.0,43930.0,43910.0,43930.0,43930.0,53
2025-08-21 04:40:00,43920.0,43920.0,43920.0,43920.0,43920.0,35
2025-08-21 04:42:00,43930.0,43930.0,43930.0,43930.0,43930.0,81
2025-08-21 04:46:00,43940.0,43940.0,43940.0,43940.0,43940.0,46
2025-08-21 04:48:00,43940.0,43940.0,43930.0,43940.0,43940.0,608
2025-08-21 04:50:00,43930.0,43930.0,43930.0,43930.0,43930.0,9
2025-08-21 04:52:00,43930.0,43950.0,43930.0,43950.0,43950.0,579
2025-08-21 04:54:00,43940.0,43940.0,43930.0,43930.0,43930.0,20
2025-08-21 04:56:00,43930.0,43930.0,43920.0,43920.0,43920.0,224
2025-08-21 04:58:00,43930.0,43930.0,43930.0,43930.0,43930.0,29
2025-08-21 05:00:00,43920.0,43930.0,43920.0,43930.0,43930.0,52
2025-08-21 05:02:00,43930.0,43940.0,43930.0,43940.0,43940.0,67
2025-08-21 05:04:00,43950.0,43950.0,43930.0,43930.0,43930.0,26
2025-08-21 05:06:00,43920.0,43920.0,43910.0,43910.0,43910.0,1286
2025-08-21 05:08:00,43920.0,43920.0,43900.0,43910.0,43910.0,1787
2025-08-21 05:10:00,43910.0,43910.0,43900.0,43900.0,43900.0,1096
2025-08-21 05:12:00,43900.0,43900.0,43890.0,43900.0,43900.0,552
2025-08-21 05:14:00,43900.0,43910.0,43900.0,43900.0,43900.0,233
2025-08-21 05:16:00,43900.0,43910.0,43900.0,43910.0,43910.0,54
2025-08-21 05:18:00,43910.0,43920.0,43910.0,43920.0,43920.0,493
2025-08-21 05:20:00,43920.0,43920.0,43910.0,43910.0,43910.0,249
2025-08-21 05:22:00,43910.0,43910.0,43900.0,43910.0,43910.0,659
2025-08-21 05:24:00,43910.0,43910.0,43910.0,43910.0,43910.0,141
2025-08-21 05:26:00,43910.0,43910.0,43900.0,43900.0,43900.0,157
2025-08-21 05:28:00,43900.0,43910.0,43890.0,43890.0,43890.0,1182
2025-08-21 05:30:00,43890.0,43900.0,43870.0,43880.0,43880.0,1259
2025-08-21 05:32:00,43880.0,43900.0,43880.0,43890.0,43890.0,419
2025-08-21 05:34:00,43890.0,43900.0,43880.0,43890.0,43890.0,265
2025-08-21 05:36:00,43890.0,43900.0,43890.0,43900.0,43900.0,344
2025-08-21 05:38:00,43900.0,43900.0,43890.0,43890.0,43890.0,5096
2025-08-21 05:40:00,43890.0,43890.0,43880.0,43880.0,43880.0,829
2025-08-21 05:42:00,43880.0,43890.0,43880.0,43880.0,43880.0,147
2025-08-21 05:44:00,43890.0,43890.0,43890.0,43890.0,43890.0,23
2025-08-21 05:46:00,43890.0,43900.0,43890.0,43890.0,43890.0,565
2025-08-21 05:48:00,43900.0,43900.0,43890.0,43890.0,43890.0,52
2025-08-21 05:50:00,43890.0,43900.0,43890.0,43900.0,43900.0,935
2025-08-21 05:52:00,43900.0,43920.0,43900.0,43920.0,43920.0,229
2025-08-21 05:54:00,43920.0,43930.0,43920.0,43920.0,43920.0,188
2025-08-21 05:56:00,43930.0,43950.0,43930.0,43950.0,43950.0,1206
2025-08-21 05:58:00,43940.0,43940.0,43930.0,43930.0,43930.0,650
2025-08-21 06:00:00,43930.0,43950.0,43930.0,43930.0,43930.0,637
2025-08-21 06:02:00,43930.0,43960.0,43930.0,43960.0,43960.0,2005
2025-08-21 06:04:00,43950.0,43950.0,43940.0,43940.0,43940.0,1425
2025-08-21 06:06:00,43940.0,43950.0,43940.0,43950.0,43950.0,756
2025-08-21 06:08:00,43950.0,43960.0,43950.0,43950.0,43950.0,92
2025-08-21 06:10:00,43950.0,43960.0,43950.0,43950.0,43950.0,176
2025-08-21 06:12:00,43950.0,43960.0,43950.0,43960.0,43960.0,862
