Date,Open,High,Low,Close,Adj Close,Volume
2019-04-23,23100.0,23130.0,22980.0,23120.0,20573.123046875,192546
2019-04-24,23200.0,23230.0,22980.0,23060.0,20519.732421875,353609
2019-04-25,23060.0,23200.0,23030.0,23170.0,20617.615234375,211249
2019-04-26,23030.0,23140.0,22930.0,23120.0,20573.123046875,329208
2019-05-07,23000.0,23020.0,22740.0,22790.0,20279.478515625,367653
2019-05-08,22470.0,22490.0,22360.0,22450.0,19976.931640625,399687
2019-05-09,22360.0,22400.0,22160.0,22270.0,19816.759765625,356703
2019-05-10,22260.0,22440.0,22010.0,22210.0,19763.369140625,357277
2019-05-13,22020.0,22110.0,21960.0,22020.0,19594.298828125,191955
2019-05-14,21670.0,21920.0,21580.0,21920.0,19505.314453125,755880
2019-05-15,21960.0,22020.0,21800.0,22020.0,19594.298828125,210364
2019-05-16,21990.0,21990.0,21770.0,21900.0,19487.517578125,217497
2019-05-17,22100.0,22230.0,22030.0,22110.0,19674.384765625,212176
2019-05-20,22130.0,22270.0,22130.0,22170.0,19727.77734375,110310
2019-05-21,22050.0,22160.0,21990.0,22110.0,19674.384765625,168050
2019-05-22,22240.0,22240.0,22110.0,22120.0,19683.283203125,92777
2019-05-23,22020.0,22050.0,21910.0,21970.0,19549.806640625,138758
2019-05-24,21760.0,21950.0,21740.0,21950.0,19532.01171875,312247
2019-05-27,22000.0,22070.0,21950.0,22020.0,19594.298828125,48302
2019-05-28,22050.0,22140.0,22030.0,22100.0,19665.486328125,140814
2019-05-29,21880.0,21900.0,21710.0,21830.0,19425.228515625,250440
2019-05-30,21700.0,21770.0,21630.0,21740.0,19345.14453125,333189
2019-05-31,21620.0,21640.0,21400.0,21410.0,19051.494140625,647805
2019-06-03,21150.0,21240.0,21100.0,21200.0,18864.630859375,558666
2019-06-04,21240.0,21270.0,21090.0,21210.0,18873.529296875,259075
2019-06-05,21550.0,21610.0,21500.0,21580.0,19202.771484375,282278
2019-06-06,21560.0,21660.0,21550.0,21580.0,19202.771484375,309214
2019-06-07,21680.0,21720.0,21630.0,21720.0,19327.345703125,300268
2019-06-10,21930.0,21990.0,21890.0,21960.0,19540.90625,394385
2019-06-11,21970.0,22070.0,21900.0,22070.0,19638.791015625,1504821
2019-06-12,21970.0,22100.0,21960.0,21980.0,19558.705078125,409740
2019-06-13,21880.0,21940.0,21760.0,21840.0,19434.126953125,117068
2019-06-14,21900.0,21950.0,21800.0,21940.0,19523.111328125,89325
2019-06-17,21900.0,22020.0,21880.0,21980.0,19558.705078125,72011
2019-06-18,21930.0,21980.0,21750.0,21850.0,19443.02734375,154595
2019-06-19,22110.0,22190.0,22100.0,22170.0,19727.77734375,301085
2019-06-20,22260.0,22330.0,22210.0,22290.0,19834.5546875,260746
2019-06-21,22320.0,22330.0,22050.0,22090.0,19656.58984375,107478
2019-06-24,22060.0,22150.0,22020.0,22110.0,19674.384765625,86796
2019-06-25,22100.0,22150.0,21940.0,22000.0,19576.501953125,172320
2019-06-26,21930.0,21990.0,21890.0,21950.0,19532.01171875,101979
2019-06-27,22000.0,22190.0,21980.0,22190.0,19745.572265625,115263
2019-06-28,22140.0,22180.0,22070.0,22110.0,19674.384765625,170586
2019-07-01,22520.0,22630.0,22430.0,22630.0,20137.1015625,748806
2019-07-02,22580.0,22660.0,22560.0,22600.0,20110.408203125,176666
2019-07-03,22570.0,22570.0,22430.0,22470.0,19994.728515625,198284
2019-07-04,22210.0,22230.0,22160.0,22160.0,19718.87890625,136993
2019-07-05,22170.0,22200.0,22120.0,22190.0,19745.572265625,97183
2019-07-08,22140.0,22140.0,21960.0,22020.0,19962.236328125,107437
2019-07-09,22070.0,22160.0,21980.0,22000.0,19944.107421875,87672
2019-07-10,22000.0,22070.0,21980.0,22020.0,19962.236328125,65983
2019-07-11,22020.0,22120.0,22000.0,22110.0,20043.828125,85466
2019-07-12,22160.0,22180.0,22060.0,22150.0,20080.08984375,68771
2019-07-16,22040.0,22100.0,21960.0,22010.0,19953.173828125,803583
2019-07-17,21950.0,21950.0,21850.0,21940.0,19889.712890625,86551
2019-07-18,21800.0,21800.0,21440.0,21490.0,19481.765625,580720
2019-07-19,21600.0,21940.0,21580.0,21910.0,19862.51953125,154619
2019-07-22,21860.0,21900.0,21780.0,21870.0,19826.255859375,115720
2019-07-23,21880.0,22150.0,21870.0,22080.0,20016.6328125,133606
2019-07-24,22200.0,22210.0,22140.0,22150.0,20080.08984375,84398
2019-07-25,22230.0,22290.0,22210.0,22240.0,20161.6796875,492988
2019-07-26,22150.0,22180.0,22060.0,22110.0,20043.828125,101115
2019-07-29,22120.0,22120.0,21980.0,22060.0,19998.5,138305
2019-07-30,22130.0,22260.0,22130.0,22160.0,20089.154296875,123714
2019-07-31,21990.0,22050.0,21930.0,21990.0,19935.041015625,95650
2019-08-01,21820.0,22020.0,21750.0,21990.0,19935.041015625,129960
2019-08-02,21580.0,21640.0,21410.0,21540.0,19527.095703125,467155
2019-08-05,21350.0,21390.0,20970.0,21180.0,19200.736328125,940761
2019-08-06,20520.0,21050.0,20490.0,21040.0,19073.818359375,796730
2019-08-07,21010.0,21020.0,20840.0,20960.0,19001.29296875,281725
2019-08-08,20980.0,21130.0,20910.0,21070.0,19101.015625,118031
2019-08-09,21250.0,21250.0,21130.0,21130.0,19155.40625,132048
2019-08-13,20850.0,20930.0,20800.0,20890.0,18937.837890625,128253
2019-08-14,21150.0,21150.0,21010.0,21080.0,19110.08203125,146391
2019-08-15,20680.0,20860.0,20620.0,20820.0,18874.375,263601
2019-08-16,20770.0,20900.0,20740.0,20880.0,18928.771484375,103182
2019-08-19,21050.0,21070.0,20940.0,21020.0,19055.685546875,78087
2019-08-20,21050.0,21130.0,21030.0,21120.0,19146.341796875,55358
